,SPLIT,QED,logP,TPSA,HBD,HBA,valence,maxCharge,minCharge,jIndex,molWt,can
910310,train,0.896925436,2.3895,58.2,2,2,120,0.251424519,-0.351570532,1.834741866,310.344,CC1CCCCC1NC(=O)CNC(=O)c1cc(F)cc(F)c1
801864,train,0.866995521,2.53,58.64,1,4,128,0.261483946,-0.377816263,1.763437035,338.473,CC(C)COC1CCN(C(=O)C(C)NC(=O)c2cccs2)CC1
1360991,train,0.806252257,2.2586,47.36,0,4,108,0.276281037,-0.489538521,1.714314371,283.331,O=C(c1cnc2n1CCCC2)N1CCOc2ccccc21
719464,train,0.945114666,2.2306,54.88,1,4,82,0.252705194,-0.346302837,1.981419618,298.165,O=C(NCc1cscn1)c1cncc(Br)c1
678380,train,0.932329288,3.5589,42.24,1,2,94,0.286487726,-0.459205364,1.867363116,284.142,O=C(NCCc1cc(Cl)cc(Cl)c1)c1ccco1
869813,train,0.828638558,1.5246,98.14,2,6,132,0.27107575,-0.376385769,1.598115738,343.387,CCC(=O)Nc1ccc(-n2cnc(C(=O)NCC3CCCO3)c2)nc1
840976,train,0.880860363,2.3859,50.94,1,4,88,0.116048224,-0.389901412,2.549086317,294.152,C=CCn1nnc(CO)c1-c1cccc(Br)c1
507576,train,0.798611885,3.30458,62.45,0,3,112,0.26730699,-0.370484472,2.114059299,314.772,CC1(C)CC2=C(CO1)C(c1ccc(Cl)cc1)=NC(=O)C2C#N
972599,train,0.521110642,1.6844,77.97,0,8,114,0.284621457,-0.282159055,2.019122866,328.332,CSc1nc2nnc3c(=O)n(-c4cccc(F)c4)ccc3n2n1
319932,train,0.829486799,1.35454,101.15,2,5,120,0.337344031,-0.465417509,2.083166797,315.329,COC(=O)c1ccc(NC(=O)Cc2c(C)nc(C)[nH]c2=O)cc1
1384301,train,0.854791272,2.3684,74.85,2,3,108,0.415957149,-0.283557705,2.456286635,309.244,O=S(=O)(Nc1cn[nH]c1)c1cc(C(F)(F)F)ccc1F
881026,train,0.905446207,2.4445,47.56,1,3,114,0.228317777,-0.49329874,1.606968149,289.375,COCC1(C(=O)NCc2ccc3c(c2)CCCO3)CCC1
1217200,train,0.750595399,0.1715,95.57,3,4,96,0.340143286,-0.35031141,1.887689149,314.143,Cn1cc(Br)cc1C(=O)NCCc1n[nH]c(=O)[nH]1
875685,train,0.87189665,2.2738,63.91,0,5,116,0.271941631,-0.337267405,1.65382171,299.378,CC(C)n1cnnc1C1CCN(C(=O)c2ccccn2)CC1
1328533,train,0.867422757,1.08314,76.02,2,4,116,0.251222069,-0.350362002,1.80242427,300.362,Cc1cccc(C(=O)NCC(=O)NCc2cnn(C)c2C)c1
550339,train,0.792371992,3.2188,49.49,2,3,106,0.080647656,-0.398728542,1.944998693,270.376,CCN(CCC(O)c1ccc(N)cc1)c1ccccc1
1191856,train,0.799538233,2.59332,46.32,0,5,106,0.177541815,-0.354602663,1.61462959,271.368,Cc1nnc2ccc(N3CCC4(CCCCC4)C3)nn12
1418441,train,0.844859554,3.4115,25.36,0,4,106,0.095857428,-0.378496095,1.620842527,280.437,CCC1COCCN1Cc1cnc(C2CCCC2)s1
1219418,train,0.780913651,1.6828,44.81,1,3,116,0.31688586,-0.37879274,1.563914812,283.416,CN(C(=O)NCCCN1CCOCC1)C1CCCCC1
1141847,train,0.771887638,3.1335,94.04,2,5,116,0.260493921,-0.461021156,1.852163639,308.341,CCc1ccccc1NC(=O)c1cnc(-c2ccco2)nc1N
101603,train,0.766991293,3.08616,85.83,2,5,128,0.279590699,-0.381863352,1.787851252,335.411,Cc1cccc(Cn2nnc(C(=O)Nc3cc(C)cc(C)c3)c2N)c1
72137,train,0.87605542,3.26258,78.92,1,5,114,0.256737397,-0.431350937,1.585271893,315.398,N#CC1(NC(=O)CSc2nc3ccccc3o2)CCCCC1
1412994,train,0.792626213,1.0887,71.7,0,7,118,0.257300449,-0.418511605,1.551238941,322.39,COCCN1CCN(Cc2nnc(-c3cccs3)o2)CC1=O
807680,train,0.927879136,1.6272,81.93,1,6,100,0.245743401,-0.4936217,2.087888683,302.121,COc1c(Cl)cc(NC(=O)Cn2cnnn2)cc1Cl
466126,train,0.773875825,2.14802,62.38,2,5,96,0.090729654,-0.397007642,2.017873609,263.366,Cc1nc2cc(N3CCCC(O)C3)c(N)cc2s1
403947,train,0.746709109,2.55132,51.02,0,5,108,0.253708477,-0.344747585,2.113224021,300.387,Cc1cc(C(=O)N(C)C)c2cnn(Cc3cccs3)c2n1
1109768,train,0.816573798,1.0817,64.79,1,5,110,0.327058614,-0.464572069,2.101229395,278.352,CCOC(=O)C(N)c1ccccc1CN1CCOCC1
874994,train,0.803071744,2.5526,68.52,1,5,112,0.255265397,-0.49676777,1.879487739,296.33,CCc1nc2c(NC(=O)c3ccc(OC)cc3)cccn2n1
401759,train,0.891050359,1.8416,56.15,1,4,100,0.254238054,-0.496406514,1.998153633,259.309,CCn1cc(C(=O)NCc2ccccc2OC)cn1
1158765,train,0.861357495,3.53106,55.57,0,4,128,0.258876968,-0.493240448,1.596919382,328.412,Cc1ccc(OCC2CCCN(C(=O)c3c(C)noc3C)C2)cc1
1543207,train,0.904440852,2.19022,83.04,2,6,112,0.319440705,-0.360917435,2.019567151,306.395,Cc1cnc(C(C)NC(=O)Nc2cncnc2N(C)C)s1
921834,train,0.886952889,0.63142,70.08,1,4,114,0.257318797,-0.507111191,1.9981258,292.335,Cc1ccc(C(=O)N(C)CC(=O)N2CCOCC2)c(O)c1
204791,train,0.766664949,3.25416,79.03,2,3,124,0.261423806,-0.32168248,2.128078467,342.42,Cc1cccc(NS(=O)(=O)c2cc(C)c3[nH]c(=O)cc(C)c3c2)c1
342306,train,0.746079691,3.2672,60.33,1,5,118,0.354250694,-0.464341485,1.881727866,332.356,COC(=O)c1cc2sccc2n1CC(=O)Nc1ccccc1F
78963,train,0.810752781,3.4784,67.43,2,3,132,0.251440869,-0.493889315,2.043816441,340.423,CCOc1ccc(C(=O)NC(C(=O)Nc2ccccc2)C(C)C)cc1
935205,train,0.8516136,3.21372,46.09,0,4,110,0.267571893,-0.330530669,1.811565673,301.415,CCc1nnsc1C(=O)N(Cc1ccc(C)cc1)C1CC1
1243869,train,0.814590979,2.3119,61.19,0,5,104,0.276885096,-0.49519899,2.612585681,292.722,COc1ccc(-c2cc(C(C)=O)c(=O)n(C)n2)cc1Cl
1225716,train,0.641243858,2.9204,55.4,1,3,108,0.313542412,-0.426307801,1.9750926,275.348,CCCC(C)C(=O)Oc1cccc(C(=O)NC2CC2)c1
694955,train,0.841836275,0.7991,71.09,2,3,102,0.242077591,-0.354318469,1.785025292,261.325,O=C(CCc1ccccn1)NC1CCCCNC1=O
322037,train,0.715325504,1.0409,106.34,3,5,114,0.251214814,-0.480982331,1.837019139,300.318,COc1ccc(NC(=O)CNC(=O)c2ccc(N)cc2)cn1
182169,train,0.874753522,2.7735,66.48,1,3,122,0.232472383,-0.312155567,2.234303635,324.446,CCCN1C(=O)CCc2cc(NS(=O)(=O)CC(C)C)ccc21
500079,train,0.778475552,1.8128,51.54,0,4,100,0.32513777,-0.464666285,2.7926369,317.183,CCOC(=O)CN(CC)C(=O)c1cc(Br)cn1C
650598,train,0.84498268,3.27464,67.43,2,4,126,0.262426407,-0.483493837,1.566661432,344.436,Cc1ccc(OCC(=O)Nc2sccc2C(=O)NC2CC2)c(C)c1
1327607,train,0.842081131,3.70802,76.39,2,4,124,0.318989674,-0.374915101,1.958896452,337.807,CCc1onc(C)c1NC(=O)NCC(OC)c1cccc(Cl)c1
961500,train,0.851238097,2.7825,49.41,1,2,126,0.244669209,-0.344827208,2.076454873,324.424,CC(=O)NC(C)C(=O)N(CCc1ccccc1)Cc1ccccc1
74632,train,0.832118742,2.79732,59.81,1,5,118,0.230183896,-0.352933922,2.038305028,318.446,CCC(C)NC(=O)CSc1nnc(-c2cccc(C)c2)n1C
46128,train,0.856694227,2.2467,72.47,1,4,116,0.239461382,-0.496765888,2.050601796,323.345,COc1ccc(NC(=O)CS(=O)(=O)c2ccc(F)cc2)cc1
986270,train,0.867469134,2.7803,49.58,0,4,120,0.226067703,-0.469044393,1.329916679,331.803,O=C(C1CC1c1ccco1)N1CCN(c2ccc(Cl)cn2)CC1
1500557,train,0.845983381,2.7587,48,0,4,126,0.25350991,-0.495198956,1.66976709,339.819,CCOC1COC2(CCN(C(=O)c3ccc(OC)c(Cl)c3)C2)C1
1376263,train,0.792580676,0.7695,78.09,2,3,116,0.241217377,-0.364568968,1.684161552,300.362,CN(CCc1ccccn1)C(=O)CNC(=O)Cc1ccc[nH]1
912228,train,0.854109457,2.2987,40.62,0,2,114,0.257009756,-0.341467641,2.206751837,292.354,CCN(CC)C(=O)C1CCCN1C(=O)c1ccccc1F
251519,train,0.515492111,1.5503,66.76,2,4,106,0.311956276,-0.454389613,2.12419307,266.337,CC1=C2C3OC(=O)C(C)C3(O)CCC2(C)CCC1O
946293,train,0.620897519,3.3185,53.35,0,6,122,0.33806824,-0.456014398,1.780346062,332.425,COC1CCCC1OC(=O)c1cccc(-n2ccnc2SC)c1
1572744,train,0.865212333,1.04904,62.3,1,3,102,0.255672822,-0.352530924,2.263206903,261.325,CCC1C(=O)NCCN1C(=O)c1cnc(C)c(C)c1
1389399,train,0.570926879,2.6204,99.77,3,4,132,0.252344998,-0.351976228,1.432173802,349.394,O=C(CCCNC(=O)c1cccnc1)Nc1cccc(-c2cn[nH]c2)c1
473062,train,0.914015146,2.4569,49.77,1,3,102,0.264838892,-0.507881137,1.942295996,273.263,O=C1COc2ccc(O)cc2N1Cc1ccc(F)cc1
885973,train,0.607743271,2.8784,84.31,2,6,114,0.170117245,-0.507183818,1.966661262,307.309,OCc1nc2ccccc2n1-c1ccc(O)c(-c2ccno2)c1
1508143,train,0.725202035,3.312,45.75,1,3,94,0.258073728,-0.312613498,2.196063559,268.341,CSc1cccc(-c2ccc3nc[nH]c(=O)c3c2)c1
1485850,train,0.894322784,2.85502,81.07,2,5,134,0.319123596,-0.494578129,1.661165296,343.431,COc1ccc(C)cc1NC(=O)NC1CCc2nnc(C(C)C)n2C1
386350,train,0.807322296,2.31848,94.02,3,3,110,0.319171354,-0.328790106,1.771240387,294.314,N#Cc1ccc(NC(=O)CNC(=O)Nc2ccccc2)cc1
725649,train,0.890753145,2.2816,54.02,2,3,94,0.314879608,-0.33407892,1.746246931,265.313,O=C(NCc1cccc(F)c1)NCc1cscn1
469550,train,0.816016665,0.57082,78.95,1,4,136,0.257452542,-0.483787964,1.611967862,347.415,CC(=O)N1CCN(C(=O)CCNC(=O)COc2ccc(C)cc2)CC1
1405523,train,0.796971103,0.8558,70.58,0,4,126,0.275308661,-0.332580364,1.876854243,345.371,CS(=O)(=O)N1CC2CCC(C1)N(C(=O)c1ncc(F)cc1F)C2
151588,train,0.912917956,3.6446,51.22,1,3,110,0.257910169,-0.482217199,1.874080513,325.195,CC(NC(=O)COc1ccc(Cl)cc1Cl)c1ccncc1
748347,train,0.907586709,3.68192,63.05,1,4,132,0.321967628,-0.314267676,1.543350558,339.443,Cc1cccc(NC(=O)N2CCCC2c2nnc3n2CCCCC3)c1
468982,train,0.837165034,2.5503,66.48,1,3,124,0.242545552,-0.34936246,2.932319683,326.462,CCN(CC)S(=O)(=O)c1ccc(C(C)NC(=O)C(C)C)cc1
766378,train,0.919792181,1.9417,72.92,1,6,130,0.259021888,-0.48606075,1.599092105,341.367,O=C(Nc1cccc2c1OCCO2)c1cccnc1N1CCOCC1
284455,train,0.942202927,3.30422,63.24,1,3,110,0.256717223,-0.321941741,2.349486464,323.801,Cc1cccc(NC(=O)c2cc(S(C)(=O)=O)ccc2Cl)c1
236190,train,0.703325522,3.6091,43.26,1,3,124,0.250890081,-0.49368691,1.526759264,326.371,COc1ccc(C(=O)NCCCn2ccc3ccccc32)cc1F
343069,train,0.677245662,4.2328,60.45,1,4,132,0.255328956,-0.492832193,1.988172687,348.402,C=CCc1cc(C(=O)Nc2cccc3cnccc23)cc(OC)c1OC
525635,train,0.94549693,3.2874,47.28,1,4,120,0.4159895,-0.391558377,2.114541392,314.307,CC(O)Cn1c(C2CCCO2)nc2cc(C(F)(F)F)ccc21
1424469,train,0.807122157,2.8693,71.03,2,4,134,0.321835953,-0.496406378,2.191639753,348.374,COc1ccccc1CN(CCO)C(=O)Nc1cc(F)ccc1OC
42920,train,0.922642571,3.0743,51.22,1,3,116,0.257705703,-0.483787781,1.78657551,298.386,CC(C)(C)c1ccc(OCC(=O)NCc2cccnc2)cc1
1235867,train,0.768459684,4.26012,59.31,1,3,124,0.291223936,-0.450606766,1.967949937,345.395,CCS(=O)c1ccccc1NC(=O)c1oc2ccc(F)cc2c1C
670368,train,0.772693947,0.9587,83.31,0,7,104,0.356785316,-0.464289572,2.033776137,275.264,COC(=O)c1cccc(C(=O)OCc2cnn(C)c2)n1
964174,train,0.926108436,2.787,38.33,1,2,114,0.225363395,-0.374133071,1.614510807,291.366,CC(C)(CNC(=O)C1CC2CCC1O2)c1ccccc1F
500085,train,0.769440383,1.483,65.07,0,5,114,0.325136782,-0.486119444,2.195428504,293.319,CCOC(=O)CN(CC)C(=O)c1cccc2c1OCCO2
676463,train,0.767391431,0.6608,93.89,2,4,110,0.321158045,-0.483794086,2.47770257,281.312,COCCN(C)C(=O)Nc1ccc(OCC(N)=O)cc1
170118,train,0.858293345,2.5072,68.02,1,5,112,0.405265753,-0.411219606,1.846934282,317.292,O=C(CSc1nnc(-c2ccccc2)o1)NCC(F)(F)F
1530572,train,0.707548744,3.68614,68.01,2,3,110,0.274406605,-0.398216031,2.065235332,291.354,Cc1cc(N)c2ccnc(C(=O)Nc3ccccc3C)c2c1
696571,train,0.733664862,3.2544,59.23,0,4,126,0.25937474,-0.338531868,1.458360319,341.317,O=C(c1c(F)cccc1F)N1CC(c2nc(-c3ccccc3)no2)C1
624044,train,0.671553303,3.20878,84.81,2,3,132,0.316937225,-0.34197847,1.417048,347.422,CN(Cc1ccc(C#N)cc1)C(=O)NCCCc1nc2ccccc2[nH]1
1570082,train,0.940429564,3.40952,48.99,1,2,118,0.390305642,-0.340053836,2.068725204,311.307,Cc1ccc(-c2cc(C(=O)N(C)CCC(F)(F)F)[nH]n2)cc1
826846,train,0.764216551,2.91262,29.54,0,2,108,0.248614989,-0.371345825,1.548955301,273.376,Cc1cccc(CN(C(=O)COCC2CC2)C2CC2)c1
571433,train,0.807739262,1.7023,52.57,2,3,100,0.239007339,-0.388631435,2.716013644,250.342,CCCNC(=O)CN(C)c1ccccc1C(C)O
895185,train,0.722228707,2.8907,40.62,0,2,130,0.245166614,-0.336867337,2.042226096,328.456,C=CCN(CCc1ccccc1)C(=O)C1CCCN1C(=O)C(C)C
1334501,train,0.811795703,3.8177,42.43,0,3,124,0.25415874,-0.474334823,1.503388456,322.408,O=C(c1ccnc(OC2CCC2)c1)N(Cc1ccccc1)C1CC1
1304402,train,0.902383,1.7073,88.49,2,5,122,0.269674927,-0.340695593,1.557796113,314.393,CCc1nc2n(n1)CCCC2NC(=O)c1[nH]nc2c1CCCC2
283644,train,0.649050622,2.9938,41.99,1,3,98,0.252345269,-0.351960284,1.634759893,272.373,O=C(NCCCSc1ccccc1)c1cccnc1
1549092,train,0.750015706,1.991,81.93,1,6,122,0.252616204,-0.493528045,1.650790835,323.356,CCOc1ccccc1CNC(=O)c1ccc(-n2cncn2)nc1
1303866,train,0.807663238,2.19994,77.22,1,5,124,0.232321659,-0.39099409,1.996187939,333.457,Cc1nc(SCC(=O)N(C)CC(O)C2CC2)c(C#N)c(C)c1C
127569,train,0.760675663,2.6329,76.82,2,4,100,0.215840872,-0.488916635,1.672430637,266.304,Nc1nc(-c2ccc(OCc3ccccc3)cc2)n[nH]1
1495553,train,0.847583125,1.4336,56.75,0,3,124,0.318996209,-0.339598962,1.575733424,316.405,CN(C)C(=O)N1CCC2(CC2C(=O)N(C)Cc2ccccn2)C1
899732,train,0.731568191,3.2655,70.23,3,3,126,0.25106084,-0.376153285,1.910332133,325.412,CCC(C)NC(=O)c1cccc(NC(=O)CNc2ccccc2)c1
576626,train,0.903339901,1.9541,53.43,1,3,98,0.40554568,-0.505469343,2.212755659,260.215,O=C(c1ncccc1O)N(CC(F)(F)F)C1CC1
307139,train,0.534379276,3.93362,64.94,1,4,102,0.227564279,-0.436065354,2.031500023,275.311,Cc1cc(-c2nc3cc(N)ccc3o2)c2ccccc2n1
868120,train,0.77706551,3.24592,58.95,2,3,118,0.318745311,-0.337532724,1.571623757,308.385,Cc1cccc(NC(=O)NCCc2cn(C)c3ncccc23)c1
1279616,train,0.73201786,3.2731,74.18,0,6,108,0.279734347,-0.37066785,1.907836609,285.303,COC(C)(C)c1noc(-c2cc(-c3ccccc3)on2)n1
636728,train,0.849840533,3.50388,47.26,1,3,114,0.099109192,-0.387073377,2.009794363,294.398,CCCN(Cc1ccc(C#N)cc1)CC(O)c1ccccc1
750514,train,0.719297751,2.4372,88.77,2,5,122,0.348705141,-0.50424724,1.787898479,325.32,COc1ccc(CNC(=O)c2cc3ccccc3oc2=O)cc1O
1206803,train,0.73283676,2.893,72.7,1,5,122,0.305527034,-0.468984775,1.934014508,323.352,COC(=O)CCC(=O)Nc1c(-c2ccccc2)nc2ccccn12
356040,train,0.92270777,2.63322,59.81,1,4,120,0.290715062,-0.345966807,1.533428931,314.364,Cc1nc(C(=O)NC(C2CC2)C2CC2)nn1-c1ccc(F)cc1
929538,train,0.761103889,2.8716,50.36,2,2,106,0.314380857,-0.379908518,2.202429817,305.205,CCOCCNC(=O)NCCc1cc(Cl)cc(Cl)c1
804861,train,0.905574746,1.64602,78.68,1,5,132,0.24043329,-0.339893254,1.410674255,334.42,Cc1cc(NC(=O)CN2CCN(C(=O)C3CCCCC3)CC2)on1
502217,train,0.747419753,1.1173,107.95,2,8,108,0.247456134,-0.496712492,1.731497275,304.335,COc1ccc2nc(NC(=O)Cn3cnc(N)n3)sc2c1
38935,train,0.915586176,3.56502,55.13,1,3,112,0.25667821,-0.360211092,2.264383788,290.338,Cc1onc(-c2ccccc2F)c1C(=O)NCCC(C)C
1295418,train,0.881946523,3.4252,67.16,2,3,128,0.315045054,-0.360790673,1.618096669,331.391,CCc1noc(CC)c1CNC(=O)NC1CCc2ccc(F)cc21
765883,train,0.841936846,1.8123,58.64,1,3,122,0.24146722,-0.377816263,2.273438264,298.427,CC(C)COC1CCN(C(=O)CNC(=O)C(C)(C)C)CC1
1536911,train,0.630476572,3.2491,59.5,0,5,130,0.339583865,-0.458599836,1.545546611,342.37,CC(=O)c1ccc(N2CCC(OC(=O)c3cncc(F)c3)CC2)cc1
274458,train,0.762389084,2.4316,99.37,1,7,126,0.230802143,-0.453593031,1.338190237,338.323,O=C(CCc1nc(-c2cccnc2)no1)Nc1ccc2c(c1)OCO2
801980,train,0.803242357,1.7789,47.56,1,3,100,0.220114488,-0.496768219,2.326176649,251.326,COCC(C)NC(=O)CCc1ccc(OC)cc1
107238,train,0.847949923,3.1693,46.61,0,3,112,0.242622393,-0.496767117,2.21206527,325.817,COc1ccc(S(=O)(=O)N(C)Cc2cccc(Cl)c2)cc1
1259226,train,0.813680931,2.9258,53.35,0,5,106,0.355827518,-0.493833737,2.391611911,294.738,CCOc1ccc(-c2cc(C(=O)OC)n(C)n2)c(Cl)c1
928751,train,0.794147472,2.0141,62.53,1,7,118,0.274672171,-0.366499552,1.481183073,327.413,CC(CNc1nn2c(=O)ccnc2s1)N1CCc2ccccc21
784739,train,0.946650577,2.4942,58.22,1,3,114,0.274161,-0.496756408,1.533557934,297.358,COc1ccc2c(c1)CN(C(=O)c1cc(C3CC3)[nH]n1)CC2
1356733,train,0.83116716,4.1472,38.13,0,3,122,0.260997476,-0.311227398,1.945317918,315.392,CCC(C)n1ncc(C(=O)N(C)c2cccc(F)c2)c1C1CC1
136207,train,0.900404865,2.2767,47.56,1,3,110,0.260575363,-0.480907772,1.830321485,281.327,CC(Oc1ccc(F)cc1)C(=O)NC(C)C1CCCO1
170441,train,0.799783372,1.9953,86.48,1,7,126,0.276587333,-0.485761721,1.204716079,347.396,O=C(CSc1nnc(C2CC2)o1)NCC1COc2ccccc2O1
1316970,train,0.795532146,1.2405,82.17,2,5,106,0.248206496,-0.382767185,1.926960818,274.324,COCCn1ccc(NCc2cccc(C(N)=O)c2)n1
1192103,train,0.884369245,3.1028,38.33,1,2,110,0.22277078,-0.384155873,2.333598434,283.371,COCCC(=O)NC(C)(c1ccccc1)c1ccccc1
272700,train,0.897998862,1.9215,66.48,1,3,106,0.242135744,-0.326044668,2.928824481,284.381,CC(C)CC(=O)Nc1cccc(S(=O)(=O)N(C)C)c1
849479,train,0.828998441,3.4527,55.12,2,2,98,0.257333774,-0.397995952,2.254134986,282.677,Nc1cc(F)ccc1C(=O)Nc1ccc(Cl)cc1F
1513504,train,0.808565082,1.4998,60.89,0,5,136,0.225388522,-0.381399881,1.355477848,346.427,O=C(C1CCOCC1)N1CC2COCC2(COCc2cccnc2)C1
229176,train,0.748067967,2.2927,84.08,2,4,128,0.272084083,-0.496768219,1.752577998,337.379,COc1ccc(CC(C)NC(=O)c2n[nH]c(=O)c3ccccc23)cc1
746548,train,0.780513228,2.8524,74.85,2,3,112,0.261421426,-0.27888396,1.735733664,313.382,O=S(=O)(Nc1cccc2[nH]ncc12)c1ccc2c(c1)CCC2
78646,train,0.919415369,3.16022,47.56,1,3,110,0.261810162,-0.492859105,1.950557267,289.306,COc1cc(C)ccc1OCC(=O)Nc1cccc(F)c1
1404561,train,0.652645965,2.64114,66.06,1,4,122,0.263241709,-0.341455784,1.818284749,331.441,Cc1ccc(SCCCN(C)C(=O)c2cnc(C)[nH]c2=O)cc1
730954,train,0.809927138,1.3393,76.02,2,4,116,0.250789261,-0.352050439,1.870563073,300.362,CCCNC(=O)c1cccc(CNC(=O)Cn2ccnc2)c1
770054,train,0.769681026,3.1042,83.98,2,6,110,0.276615117,-0.321221337,1.698689084,330.394,O=C(Nc1cccc(NC(=O)c2cccs2)c1)c1csnn1
1245811,train,0.754890513,0.3327,104.94,3,7,120,0.329849046,-0.394544044,2.183177677,307.354,Cn1c(NCCO)nc2c1c(=O)[nH]c(=O)n2C1CCCCC1
279284,train,0.850730325,1.94802,49.33,0,5,110,0.267133046,-0.365619592,1.670926252,306.366,Cc1nnsc1C(=O)N1CCN(c2ccccc2F)CC1
36887,train,0.891539247,3.32412,75.27,2,3,128,0.261412199,-0.347375827,2.331603683,346.452,Cc1ccc(S(=O)(=O)Nc2ccccc2C(=O)NC(C)(C)C)cc1
311357,train,0.823419708,3.14852,55.12,2,2,98,0.224212634,-0.398666714,1.925652302,254.333,Cc1ccc(N)cc1NC(=O)CCc1ccccc1
672789,train,0.7653766,1.01502,67.43,2,3,110,0.250946741,-0.371926684,2.366156457,282.315,COC(C)C(=O)NCCNC(=O)c1ccc(C)c(F)c1
1411505,train,0.945626107,2.35012,62.3,1,3,114,0.229358154,-0.342143521,1.843852579,297.358,CCN1CC(C(=O)Nc2cc(C)cc3cccnc23)CC1=O
396351,train,0.827590293,1.525,43.86,0,3,112,0.281017374,-0.371272327,2.212280726,297.424,CN(C)S(=O)(=O)N(C)Cc1ccccc1N1CCCC1
1372147,train,0.913860866,2.6786,73.34,1,5,122,0.422132645,-0.4965671,2.067562673,327.262,COc1ccnc(NC(=O)c2cccc(OCC(F)(F)F)n2)c1
1177073,train,0.876016505,1.7145,71.42,2,5,128,0.318881378,-0.378792304,1.473678825,329.404,CC(CNC(=O)Nc1cnn(-c2ccccc2)c1)N1CCOCC1
1369587,train,0.635211379,2.6453,46.61,0,3,104,0.340461337,-0.4458414,2.271469455,291.734,C#CC(C)OC(=O)c1cc(N2CCCC2=O)ccc1Cl
1539091,train,0.896614547,3.39826,41.99,1,2,98,0.258192029,-0.320052538,2.324255662,258.296,Cc1cc(C)c(NC(=O)c2ccccc2F)c(C)n1
339454,train,0.741114528,2.36352,55.2,0,4,122,0.269483974,-0.339880553,1.803869521,321.38,Cc1ccc(CN(C)C(=O)Cn2c(=O)cnc3ccccc32)cc1
475838,train,0.844126749,1.0287,65.06,0,7,126,0.331979432,-0.340129841,2.237701298,319.409,CC(C)CN1CCn2c1nc1c2c(=O)n(CC(C)C)c(=O)n1C
1216593,train,0.736101875,3.2932,38.77,0,3,114,0.264704376,-0.492869649,2.070914963,297.354,C=CCN(C(=O)COc1ccccc1OC)c1ccccc1
737206,train,0.890408473,3.091,38.33,1,2,116,0.257657426,-0.480707076,1.817344302,305.324,CC(Cc1ccccc1F)NC(=O)COc1ccccc1F
74401,train,0.558985967,4.23142,54.88,1,4,122,0.234309256,-0.324860573,1.720711714,337.448,CCc1cccc(C)c1NC(=O)CSc1ncnc2ccccc12
460481,train,0.678407624,-0.8726,85.91,0,7,106,0.35032555,-0.467692829,2.156669921,278.268,COC(=O)CN(C)C(=O)Cn1nc2ccccn2c1=O
1309228,train,0.901025292,3.695,56.13,1,2,114,0.390306869,-0.323161562,2.65484234,299.296,Cc1ccc(NC(=O)N(CCC#N)CCC(F)(F)F)cc1
277040,train,0.766973416,3.5542,57.78,2,2,124,0.415909837,-0.351704726,1.562749127,333.313,O=C(NCCc1ccc(C(F)(F)F)cc1)c1ccc2[nH]cnc2c1
1568471,train,0.823355985,1.2428,54.46,1,4,120,0.219849222,-0.378792733,1.368701003,303.406,O=C(CCc1ccncc1)NCC1(CN2CCOCC2)CC1
390099,train,0.818916235,1.74312,97.64,2,5,120,0.32464075,-0.468798792,1.965678013,316.313,COC(=O)CNC(=O)c1ccc(NC(=O)c2ccoc2C)cc1
160777,train,0.854263653,3.0596,76.66,2,4,126,0.264748401,-0.494576677,2.099708097,328.368,COc1ccc(NC(C)=O)cc1NC(=O)C(C)Oc1ccccc1
772842,train,0.804336552,3.4787,61.44,2,2,130,0.318993457,-0.339139291,1.676111725,329.444,CCN(CC)C(=O)c1ccccc1NC(=O)NC(C1CC1)C1CC1
823063,train,0.820850042,1.1374,49.41,1,2,100,0.253435298,-0.354267821,1.774821843,258.321,O=C1CCN(C(=O)c2ccc3c(c2)CCC3)CCN1
271802,train,0.93860184,3.0304,41.99,1,2,104,0.415920626,-0.347960199,2.029812065,280.249,O=C(NCc1cccc(C(F)(F)F)c1)c1ccncc1
471198,train,0.810549221,3.1317,29.54,0,3,110,0.176940687,-0.372904762,1.809629489,283.371,CC1CN(CC(=O)c2cccc3ccccc23)CC(C)O1
638943,train,0.860647368,1.0386,102.4,2,4,112,0.286561082,-0.438086683,1.899627641,312.322,NS(=O)(=O)c1ccc(C(=O)NCCc2ccc(F)cc2)o1
637544,train,0.642668005,0.57134,88.05,3,4,118,0.31436244,-0.354575281,2.199546456,295.387,CC(=O)NCCNC(=O)NCC(C)Cn1nc(C)cc1C
48642,train,0.905835509,1.4315,69.72,1,4,126,0.231764959,-0.382166923,1.664492185,337.445,CC(=O)N1CCC(Nc2ccc3c(c2)CCN3S(C)(=O)=O)CC1
1182240,train,0.833980484,3.1529,51.22,1,3,116,0.253991258,-0.491461257,1.853256247,302.349,CC(C)c1ccccc1OCCNC(=O)c1ccncc1F
1386035,train,0.892451957,3.64842,37.81,1,4,96,0.089684099,-0.302537263,2.06881084,261.394,CCC(NC(C)c1cnc(C)s1)c1ccncc1
650830,train,0.741593721,2.4197,60.67,0,6,102,0.277470793,-0.26696759,1.978441835,286.36,CC(C)c1nc(Cn2nnc3ccccc3c2=O)cs1
420347,train,0.804079735,-0.0177,68.92,2,7,104,0.215674485,-0.395042193,1.752919598,272.312,OCCN1CNC2=NCn3c(nc4ccccc43)N2C1
653743,train,0.514303093,3.2348,54.98,1,3,102,0.363745345,-0.421451628,1.754696709,268.316,C=CCc1ccccc1OC(=O)c1cc(C2CC2)[nH]n1
